userName,score,at,content,,,,,,,,,,,,,
Wendy Dasuki,5,11/19/2022 12:37,mntap,,,,,,,,,,,,,
K R,1,11/19/2022 12:35, Saya sering belanja alat2 komputer dan lebih asik pakai Tokopedia, tapi sekarang kurang asik... Lebih baik lari ke toko orange aja. Maaf bintang berbicara ,,,,,,,,,,,,
Sapta Karya Sapta,5,11/19/2022 12:28, tambah keren, dari dulu cuma pake tokopedia, kebanggaanku ,,,,,,,,,,,
Miftachul Huda,1,11/19/2022 12:26, Kecewa dengan layanan komplain produk, dana yg direfund tdk utuh ,,,,,,,,,,,,
umar abdurrahman,5,11/19/2022 12:18, sip, saya catat ,,,,,,,,,,,,
Neisya Rahma Althafunnisa,5,11/19/2022 12:15,Bagus banget bisa beli barang ihiy,,,,,,,,,,,,,
Quoteser Baper,5,11/19/2022 12:05,bagusss:),,,,,,,,,,,,,
Maloavski,1,11/19/2022 12:02,Ngiklan dimana mana tapi ngga bisa diskip.. semoga mati ketabrak kalian,,,,,,,,,,,,,
gepeng maulana maulana,5,11/19/2022 12:01,bagus,,,,,,,,,,,,,
Vivo Fc,5,11/19/2022 11:56,Sangat bagus tokopedia,,,,,,,,,,,,,
Swanto Swanto,2,11/19/2022 11:52, Ada perubahan di toped Sekarang ada biaya transaksi 1000 ,,dan casback+ongkir gk bs digabung 😥😥😢 ,,,,,,,,,,,
Erees SP Poernomo,5,11/19/2022 11:44, Aplikasi ini paling banyak koleksi nya yang bagus bagus.,top👍 ,,,,,,,,,,,,
Dhwey Putri,5,11/19/2022 11:39, transaksi nya lancar,proses penukaran kode voucher nya sangat baik. ,,,,,,,,,,,,
Muhammad Fathir Mubarak,3,11/19/2022 11:28, Terus terang kebijakan Tokopedia menjadikan potongan ongkir atau bebas ongkir menjadi voucher cukup memberatkan bagi sy pribadi. Bagi sy sebagai penjual eceran, selain mengandalkan untung penjualan, sy juga sangat mengharap keuntungan dari cashback barang yang sy order. Tapi semenjak pihak Tokopedia menjadikan potongan ongkir sebagai voucher menjadikan sy dilema, harus memilih antar cashback atau potongan ongkir. Tolonglah pihak Tokopedia yang terhormat mempertimbangkan kembali kebijakannya🙏 ,,,,,,,,,,
Luri Ramdani,1,11/19/2022 11:21,Rugi banget sekarang beli pulsa bukan nya kaya dulu lg yg enak bisa langsung dibeliin lg pulsa ini malah jadi ribet lagi,,,,,,,,,,,,,
Mhd Triyazid,1,11/19/2022 11:19, Pengguna tokopedia bertahun2 atau bisa dibilang langganan, semenjak ada kebijakan baru dimana voucher cashback tidak bisa di gabung dengan bebas ongkir. Sejak kebijakan itu saya berhenti menggunakan tokopedia. Menyesal, mana sekarang untuk seller biaya bebas ongkir naik. Ongkir pun sebelumnya juga naik. Makin lama tokopedia bangkrut kalo gini caranya. ,,,,,,,,,,,
M Jibril,1,11/19/2022 11:11,ANNEH,,,,,,,,,,,,,
Azril Ilham,1,11/19/2022 10:53,Foto barang elit Pas nyampe sulit,,,,,,,,,,,,,
Trikenzie zezure,3,11/19/2022 10:52,Di tunggu mass,,,,,,,,,,,,,
M.Abd Rozak Rozak,5,11/19/2022 10:49,Belanja lebih mudah dan sangat efisien,,,,,,,,,,,,,
Anggita Purnamasari,1,11/19/2022 10:43,Kenapa saya tidak bisa komplain? Waktu Barang Sudah Sampai,,,,,,,,,,,,,
Indigo Dkk,5,11/19/2022 10:40, selalu seneng ditokped ini,banyak banget promo yang gue dapet sebagai platinum ,,,,,,,,,,,,
Wawan Kurniawan,5,11/19/2022 10:23,tokped emang selalu menjaga harga,,,,,,,,,,,,,
heru usmantoro,5,11/19/2022 10:20, Segalanya bisa cepat, termasuk pengembalian dana....yg batal beli ,,,,,,,,,,,,
Wawan Wawan,5,11/19/2022 10:20,Lp,,,,,,,,,,,,,
Dian Ariz Kartama,5,11/19/2022 10:15, Bagus, lengkap ,,,,,,,,,,,,
Natya plg,5,11/19/2022 10:06,mantep,,,,,,,,,,,,,
Ricco Fernandes,5,11/19/2022 9:54, top lahh yg lain mah beng   ,,,,,,,,,,,,,
anang production,3,11/19/2022 9:50,Xx FC CV CD z f di x x dr,,,,,,,,,,,,,
Benyamin Djamhuri,1,11/19/2022 9:41, Udh males belanja disini udh harga mahal, free ongkir min benlanja 50rbu. Inibdi tambah lagi biaya transaksi 2000. Gak kebayang jadi penjual toped udh adminnya gede sekarang malah tambah susah jualan gara   ada tambahan biaya transaksi yg ada pembeli malah kabur ke toko sebelah.... ,,,,,,,,,,,,
Fitrayadi Kadir,5,11/19/2022 9:24,Nice,,,,,,,,,,,,,
Ace Nurpalah,5,11/19/2022 9:24,Ok mantap...banget,,,,,,,,,,,,,
Cecep Zaenudin,5,11/19/2022 9:15,Tokopedia ok bngt mndukunv untuk segala kebutuhan👍,,,,,,,,,,,,,
Jonathan Boen,5,11/19/2022 9:13,Lama dtng ny,,,,,,,,,,,,,
224 - Michael Joseanto - SITHS,1,11/19/2022 9:10,ga bisa double voucher,,,,,,,,,,,,,
Oi Afzhan,5,11/19/2022 8:46,awesome,,,,,,,,,,,,,
vincent valentine,5,11/19/2022 8:42,Mantab,,,,,,,,,,,,,
Joy S'ragih K'reenz,1,11/19/2022 8:33, Saya sangat kecewa dengan kebijakan Tokopedia saya ini, tidak sesuai harapan! ,,,,,,,,,,,,
arief wisesa,5,11/19/2022 8:32, baguss, hampir semua produk ada ,,,,,,,,,,,,
lisna tiana,1,11/19/2022 8:32,kecewa karena Gratis ongkir dan cashback tdk bisa dipakai bareng.,,,,,,,,,,,,,
Alroy Dinar Prasetyo,1,11/19/2022 8:29, Aplikasi konyol,gk dapat promo , uda belanja jt an ,uda lama pake, semoga menyusul seperti toko sebelah hancur karena penanganan admin dkk ,,,,,,,,,
Syai Fuddin,4,11/19/2022 8:28,terbaik,,,,,,,,,,,,,
mufid 9E,3,11/19/2022 8:23,Kurir rekomendasi sering telat,,,,,,,,,,,,,
Linux Iksan,1,11/19/2022 8:13,pengguna baru tidak bisa pakai promo,,,,,,,,,,,,,
Meliawati Meliawati,1,11/19/2022 8:10,Saya sudah lama berlangganan toped. Tp untuk sekarang kecewa sekali sama kebijakan baru yg gabisa pakai gratis ongkir+ cb/voucher secara bersamaan. Parah bgt si❎,,,,,,,,,,,,,
Nur Khalis,5,11/19/2022 8:08,sangat memuaskan,,,,,,,,,,,,,
Syamsir Alam Phc,1,11/19/2022 8:08, Aplikasi tipu tipu ini, tulisannya di tokonya   bebas ongkir   padahal setelah cek ongkirnya lebih mahal daripada harga barang. ,,,,,,,,,,,,
Arigayoku Rikitburku,5,11/19/2022 8:04,MANTAP,,,,,,,,,,,,,
Jelita nurfitria,5,11/19/2022 7:59,good,,,,,,,,,,,,,
Imam Suhadi,5,11/19/2022 7:55,bagus,,,,,,,,,,,,,
Ahmad Nurfajri,5,11/19/2022 7:55,mantan... p,,,,,,,,,,,,,
Feri Yati,5,11/19/2022 7:54,jos,,,,,,,,,,,,,
ME,1,11/19/2022 7:37,Oiy kenapa sih kok sekarang jadi nge lag² sendiri apknya....,,,,,,,,,,,,,
Tono Priyono,1,11/19/2022 7:37, Hati-hati kalau belanja di Tokopedia, Aku beli kipas angin terus sama tokonya dikirim tapi gak dikasih baling-balingnya coba apa bisa dipakai kalau kipas angin gak ada baling-balingnya, tak riturkan dipersulit sama pusat resolasi tiba-tiba nomor resi digagalkan chat sama ke Tokopedia tapi gak bisa ngasih solusi, nomor telepon yang bisa dihubungi saja nggak punya masa server sebesar ini kok nggak ada nomor telepon sekarang uangku jadi hilang, tokopedianya nggak beres tokonya yang jual sama. ,,,,,,,,,
Alvand Azliem Tarigan (IVAN EVAN TARIGAN),5,11/19/2022 7:35,Sangat baik dan bagus.,,,,,,,,,,,,,
kiki saykoji,1,11/19/2022 7:25,Saya dah lama make nih Aplikasi tapi baru kali ini Kecewa betul bukannya di update jadi lebih baik malah saya pesen barang malah barang dah siap kurir nya malah belum ambil juga tuh Barang nya,,,,,,,,,,,,,
Refi Ramadhan,1,11/19/2022 7:23,Promonya palsu semua,,,,,,,,,,,,,
darwis 01,5,11/19/2022 7:08,cepat,,,,,,,,,,,,,
afandi sukarsa,5,11/19/2022 7:06,Easy and helpfull solution,,,,,,,,,,,,,
Ahmad Fauzan Nasution,4,11/19/2022 6:59,yoi,,,,,,,,,,,,,
Rabaiah Nur Aini,1,11/19/2022 6:58, SLA 7 hari untuk investigasi Komplainan, kalian serius customer harus menunggu 7 hari, jika customer lupa, maka tokopedia Untung, SLA macam apa itu, KALIAN BERBISNIS TIDAK MEREMEHKAN CUSTOMER JUGA ,,,,,,,,
Jerry jerry,5,11/19/2022 6:49,Good,,,,,,,,,,,,,
Panji Ilham,1,11/19/2022 6:42,Sue. Gwe ratusan juta beli di tokped. Tapi cashback yang biasa gwe pakai makin sepi.,,,,,,,,,,,,,
Komang Putra,3,11/19/2022 6:30, Tolong beri kolom ulasan untuk jasa pengiriman , untuk evaluasi ,,,,,,,,,,,,
Pratama Putri,1,11/19/2022 6:29,mantap,,,,,,,,,,,,,
ً,3,11/19/2022 6:29, kecewa dengan tokped, saldo gopay saya hilang akibat transaksi yang tidak saya lakukan dan kemudian komplain, nunggu berhari hari malah jalan keluarnya saldo saya tidak dapat dikembalikan, sudah komplain dengan pihak gojek juga dan pihak gojek menyuruh saya lebih baik komplain dengan pihak tokped. akhirnya saya ikhlas akan saldo tersebut tetapi lebih kecewa dikarenakan tokped membilang bahwa saya topup pulsa bukan kehilangan saldo, padahal saya tidak pernah topup pulsa menggunakan tokped. ,,,,,,,,,
Ahmad Zabidi,1,11/19/2022 6:29,Kenapa tiba-tiba otomatis di batalin transaksi nya? Padahal kan ga ngelanggar apa apa?,,,,,,,,,,,,,
Distin Arios,1,11/19/2022 6:26, Kenapa di tokopedia sekarang banyak sekali biaya biaya?, Biaya transaksi, biaya cod. Sudah gak nyaman belanja di tokopedia, sudah semaunya aja. Lazada sekarang malah lebih murah dan tidak ada biaya biaya tambhan ,,,,,,,,,,
Azmi Raimdri,5,11/19/2022 6:11,Alhamdulillah paket Tokopedia banyak promonya,,,,,,,,,,,,,
udin jatilawang ,bms,5,11/19/2022 6:04,bagus,,,,,,,,,,,,
Kelvin Carya saputra,1,11/19/2022 6:01,Kurir nya lama,,,,,,,,,,,,,
Budi Imam,5,11/19/2022 5:58,Sy br menjajal belanja di Tokopedia trmksi lanjut,,,,,,,,,,,,,
bang basuki,1,11/19/2022 5:55, toped sekarang dah pelit.mahal2 ongkirnya....pilihan pengiriman banyak dibatasi,cashback buat pelanggan lama hampir tak ada.jauh berbeda saat awal dulu pakai toped.sekarang saya lebih sering belanja dilapak sebelah.karena tetap konsisten penawaran yg menarik ,,,,,,,,,,,,
den gani algifari annur,5,11/19/2022 5:52,belanja komplit dan mudah,,,,,,,,,,,,,
Purwanto Mustam,5,11/19/2022 5:42,mantab..,,,,,,,,,,,,,
OQ etekewer,5,11/19/2022 5:38,it's ok,,,,,,,,,,,,,
Novi Roslaini,5,11/19/2022 5:34,keren 👍,,,,,,,,,,,,,
Sopian Sopian,1,11/19/2022 5:34, Mau bikin akun ko ga bisa terus, terus aja harus perivikasi padahal no hp na belum didaftar dimnapun. ,,,,,,,,,,,,
zul qornain,5,11/19/2022 5:30, Aplikasi yang sangat membantu,keren,transaksi sampai semua notifikasi sangat detail,akurat dan jelas aku kasih bintang 10.... ,,,,,,,,,,
Susanto Gunawan,1,11/19/2022 5:27, ikut program plus, katanya tokopedia layanan komplain ke cs, layanan first service untuk pelanggan PLUS. sudah 1jam lewat 20 menit, komplain lewat cs tokopedia care tidak di respon. Parah ,,,,,,,,,,
Teriyaki Hakage,1,11/19/2022 5:12, Kalo bikin kebijakan suka ngadi2,ntar kalo di tinggal pelanggan nanges ,,,,,,,,,,,,
Naura cantik,5,11/19/2022 4:59,Aplikasi ok,,,,,,,,,,,,,
Nunung Nurfarhannah,5,11/19/2022 4:49,mudah dan aman belanja di Tokopedia,,,,,,,,,,,,,
Faisal Isal,5,11/19/2022 4:48,bagus,,,,,,,,,,,,,
Maman Hermawan,5,11/19/2022 4:47,mantul,,,,,,,,,,,,,
Lalualiyya Tatas,1,11/19/2022 4:47, Saya kasih saran yaa..Hapus tuh kurir rekomendasinya tokpek, bikin paket saya lama nyampeknya. TOKOPEDIA PEPEK!!! ,,,,,,,,,,,,
Agra Jumainia,5,11/19/2022 4:36,Trma kasih toko pedia telah membantu saya mengambil pelatihan untuk prakerja Pelatihan yg dangat bermanfaat bagi saya.,,,,,,,,,,,,,
Uklik Burok,1,11/19/2022 4:35, Toko ini membantu barang yg kita cari, cuma di atas 2 juta tdk bisa COD, dan tdk ada bebas ongkirnya. ,,,,,,,,,,,
Dedy Kurniadi,5,11/19/2022 4:25,transaksi cepat. dan mantaap,,,,,,,,,,,,,
idham ghaisan,4,11/19/2022 4:19,good,,,,,,,,,,,,,
Lian syarif,5,11/19/2022 4:18,Good aplikasi,,,,,,,,,,,,,
Sin Muhammad,5,11/19/2022 4:12,Bagus,,,,,,,,,,,,,
Riastingko Natsir,5,11/19/2022 4:11,e-commerce pilihan saya dlm berbelanja online,,,,,,,,,,,,,
Dwipa Gunadharma,1,11/19/2022 4:10, Sejak pengiriman gratis ongkir menggunakan kurir rekomendasi, waktunya menjadi lebih lama dari biasanya Voucher cahsback tidak dapat digunakan bersama Dengan voucher gratis ongkir ,,,,,,,,,,,,
Saldi Ahmad,5,11/19/2022 4:01,good job,,,,,,,,,,,,,
Edward,1,11/19/2022 3:37, Udah nelanja 50 ribu tpi tetap kena ongkir alasan berat barang melebihi syarat ongkir padahal cmn 1 kg lebih, memangnya beli ikan teri beratnya ringan. kalau ga niat ksh gratis ongkir mending gausah kasi.. ,,,,,,,,,,,,
riyani Dhenok,2,11/19/2022 3:35, Good online shop app, flash sale g pernah kebagian. edit: membaca keluhan² sesama pengguna toped di review sy jg merasakan yg sama.skrg belanja do toped sgt mengecewakan,sy pengguna dr awal toped ada.tolong kembalikan toped seperti dulu lagi ,,,,,,,,,,,
Devin Ezekiel Loe,5,11/19/2022 3:35,ok,,,,,,,,,,,,,
Tri Harummurti,5,11/19/2022 3:31, Semua barang yg kami pesan, sesuai spesifikasi yg kami butuhkan dan tepat waktu.. ,,,,,,,,,,,,
Unun Prastia,1,11/19/2022 3:31,Gratis ongkir gak bisa pilih kurir pihak tokped yg nentuin kurirnya. Slalu Antaraja. klo minta jemput barang situkang cancel. Masih aja tokped pakai kurir begitu klo gue mah udah gue buang tuh kurir. Ada lg Masa sameday sampai 3 hari. Kocak tuh kurir,,,,,,,,,,,,,
fachry Gunawan,5,11/19/2022 3:24,mantap,,,,,,,,,,,,,
Aqsa Alvaro,5,11/19/2022 3:20,good,,,,,,,,,,,,,
Harianto Budi,5,11/19/2022 3:12, Lengkap, barang sesuai pesanan, gak ribet, ini yg penting *cepat sampai di alamat pemesan* ,,,,,,,,,,
RF • PSI,1,11/19/2022 3:09, Status pengiriman stuck di gudang pusat, belum ada tindak lanjut ,,,,,,,,,,,,
Rahmat Bije,5,11/19/2022 3:08,serba mudah dlm perbelanjaan onlien' barang terjamin,,,,,,,,,,,,,
HARDYAN AL MAGHTAN,3,11/19/2022 3:00, Tingkatkan performa, stabilitas, akurasi, kecepatan akses, keamanan, dan fitur aplikasi. ,,,,,,,,
Bagas Wicaksono,5,11/19/2022 2:57,Mantap,,,,,,,,,,,,,
Syamsul Erick,5,11/19/2022 2:56,Pembelian pelatihan prakerja telah berhasil...semoga sertifikat nya lekas turun.terimakasih,,,,,,,,,,,,,
shie teteh,5,11/19/2022 2:52,Trimakasih toko pedia sangat membantu...,,,,,,,,,,,,,
zoli pujangga,1,11/19/2022 2:51, sayang sekali jasa kurir cod nya pake si cepat, jasa kirim terburuk yg pernah saya gunakan sepanjang masa, biasa nya pengiriman pake jnt cuma 3 hari pake sicepat bisa sampai 10 hari ,,,,,,,,,,,
Sauw Liong,5,11/19/2022 2:40,mantap banyak free ongkir,,,,,,,,,,,,,
julheri rania,5,11/19/2022 2:20,mantap,,,,,,,,,,,,,
askim askim,5,11/19/2022 2:08, Sangat bagus, mudah untuk melakukan pembelian pelatihan prakerja, sangat merekomendasikan aplikasi ini ,,,,,,,,,,,
Nur Putry,5,11/19/2022 2:05,Semoga aja membantu dan poin poin dan belajaa gratis . Dan promo promo murah murah,,,,,,,,,,,,,
Sucipto Cibo,5,11/19/2022 2:03,Mantulll,,,,,,,,,,,,,
Mourine Aisyah Samudera legawa,5,11/19/2022 2:01,Terimakasih Toped,,,,,,,,,,,,,
yadi heryadi,4,11/19/2022 2:01,sangat membantu,,,,,,,,,,,,,
Herlambang Wangsadinata,1,11/19/2022 2:00,Padahal saya sudah member Gold... Pengiriman pesanan terakhir lambat sekali prosesnya...lebih cepat toko sebelah,,,,,,,,,,,,,
mamih channelku,5,11/19/2022 1:59,Sangat puasss,,,,,,,,,,,,,
Kas Tari,5,11/19/2022 1:57,Siipp,,,,,,,,,,,,,
Arka Ranawijaya,5,11/19/2022 1:50,lebih cepat,,,,,,,,,,,,,
23_Kaka Uscman Indriyanto,1,11/19/2022 1:47,Tokopedia sekarang parah saya komplain ga di respon,,,,,,,,,,,,,
T san Dewa Dewa,1,11/19/2022 1:40,aplikasi ini sangat membantu aku rasyah rasyid jadi tinggal menunggu dirumah ga repot,,,,,,,,,,,,,
Haters Budiman,1,11/19/2022 1:39, Gw beli pk tokped berasa ga prioritas gt yak pengirimannya, lamaaa bet kurirnya Ga ky di toko sebelah bisa sat set gitu ,,,,,,,,,,,,
Kukuh Margiono,4,11/19/2022 1:38, Biaya asuransi sedikit mahal dari kompetitor, cod masih agak sedikit toko yang menyediakan...😁 ,,,,,,,,,,,,
Dede Sudarjat,1,11/19/2022 1:36, Tokped pasang diskon kya yg iya padahal cuma pemanis tiba   pesanan di tolak ,,,,,,,,,,,,,
kamto,5,11/19/2022 1:34,mantap,,,,,,,,,,,,,
Hendy Tjah,5,11/19/2022 1:32,belanja semakin mudah .....,,,,,,,,,,,,,
Gideon A. Ferdian,1,11/19/2022 1:29, Saya kecewa belanja di tokped poin saya hangus ketika dipakai belanja digabung dengan freeongkir, sungguh gak masuk akal. ,,,,,,,,,,,,
Rahmat Farel,1,11/19/2022 1:23,sampah,,,,,,,,,,,,,
Khusnul Khotimah,1,11/19/2022 1:19, Saya sudah bayar pake saldo toko pedia, barangnya gx nyampe2 pas saya liat malah pesanannya ilang, transaksi jg ilang semua ,,,,,,,,,,,
Nia Basae,1,11/19/2022 0:58,Iya,,,,,,,,,,,,,
Cahyanto Cyto,4,11/19/2022 0:57,cepat dan berguna,,,,,,,,,,,,,
Elizabeth Sweli,5,11/19/2022 0:46,memudahkan dlm menyelesaikan masalah 🤗💪,,,,,,,,,,,,,
Yoga Beckur,5,11/19/2022 0:44,bagus,,,,,,,,,,,,,
wandi wandi,1,11/19/2022 0:42,Males ah jadi gratis ongkir kalo bayar pake pembayaran pihak toko top up,,,,,,,,,,,,,
Ren Cahyo,5,11/19/2022 0:37,aplikasi mantap,,,,,,,,,,,,,
Kenzo ESA Riyanto,5,11/19/2022 0:37,sangat baik,,,,,,,,,,,,,
Bukit Kopi,5,11/19/2022 0:26,sangat puas,,,,,,,,,,,,,
B-127,1,11/19/2022 0:26, Bintang satu dululah, udah beberapa tahun pake tokped gak pernah pake yg lain tapi malah makin ke sini makin ke sana, kebijakan baru yang bikin kecewa. Gratis ongkir (plus makin mehong) dan voucher gak bisa dipake bersamaan, sebagai buyer yang ada di daerah Sulawesi gratis ongkir cukup membantu kami tapi kini kebijakan tokped malah bikin kami malas belanja onlen di tokped. Cuma ngingetin aja, jangan sampe saingan sebelah ngambil kesempatan dari kelalaian kebijakan baru yang tak berpihak ini. ,,,,,,,,,
Little Sunshine,1,11/19/2022 0:02, SEKARANG UDAH MALES SIH DAN JARANG BELANJA GAK PERNH MALAH DITOKPED LAGI. SEJAK UDAH GAK DAPAT CASHBACK   OVO POINT   LAGI. 😕 ,,,,,,,,,,,,,
Susiswo Karno,5,11/18/2022 23:50, Gak ribet, Mantap ,,,,,,,,,,,,
Anggriawan -,4,11/18/2022 23:34,memudahkan,,,,,,,,,,,,,
Indriyani Yesisca,2,11/18/2022 23:32,Tokopedia sekarang ongkos kirim terlalu mahal,,,,,,,,,,,,,
Ali Murtono,1,11/18/2022 23:12,Ga seperti yg dipromosikan,,,,,,,,,,,,,
fauzan zulhan,5,11/18/2022 23:10,👍🏻,,,,,,,,,,,,,
Zahra Alya,1,11/18/2022 22:49,Kecewa kebijakan barunya. Tentunya tidak saya aja melainkan customer yg lainnya.,,,,,,,,,,,,,
Ririn Andriani,4,11/18/2022 22:39,🥰🥰🥰,,,,,,,,,,,,,
Ajax 90s,5,11/18/2022 22:35,e-commerce terbaik,,,,,,,,,,,,,
Eva Srn,2,11/18/2022 22:23, bnyak yg ngeluh ya dgn kebijakan yg baru? Sama bun.. Saya pakai Tokped udh lama bgt, beli jga lumayan sering karna saya jualan, jdi seringnya beli di tokped daripada tmpt lain. Tapi skrg jdi sebel ya, gbsa pakai free ongkir + ambil CBnya. Pdhal sneng bgt pake tokped karna mudah, mana bisa free ongkir + dapet cashback. Tapi skrg gbsa.. Ada biaya transaksi lagi, biasanya ga gtu..Mana skrg kalo kirim paket lama bgt, misal beli selasa pgi, kamis sore udh sampe, skrg sabtu/ahad bru sampe.Tolong lah.. ,,,,,
dony muhamad,1,11/18/2022 22:02,Payah nggak kaya toko online sebelah yg mana ngasih voucher gratis ongkirnya secara cuma cuma apalagi untuk pengguna baru.tapi disini benar benar nggak ada kebijakan sama sekali,,,,,,,,,,,,,
anto Budianto (Anto),5,11/18/2022 21:45,mantap,,,,,,,,,,,,,
Tegar Dzikir. S,1,11/18/2022 21:23, Sdh tidak bisa lagi pakai voucher gratis ongkir + cashbacknya, harus plh slh satu, ada progam tokped plus juga gk terlalu penting ,,,,,,,,,,,
Hajijah Hafizha,5,11/18/2022 20:41, mantaplah tokped,sukses selalu ,,,,,,,,,,,,
Firdaus 268,1,11/18/2022 20:40, Semenjak jadi member platinum, benefit makin sedikit. Apalagi banyak kebijakan baru seperti biaya transaksi, free ongkir/ongkir plus dan voucher cashback tidak bisa di gunakan bersamaan. Pdhl beli apa2 selalu toped jd pilihan utama. Lyat kedepan aja, kalo benefit makin berkurang, mgkin mulai mempertimbangkan marketplace lain. ,,,,,,,,,
SUPPLIER DSTORE,3,11/18/2022 20:29,Banyak keluhan fitur cod melalui situs tidak tampil ? Permudah saja untuk buyer belanja mohon bantuannya jangan dipersulit buyer belanja,,,,,,,,,,,,,
Mat Nabi,3,11/18/2022 20:13, Tokopedia perlu perbarui versi utk android, sering lemot saat menggunakan utk transaksi. ,,,,,,,,,,,,
hanif lou,1,11/18/2022 19:53,Ga jelas,,,,,,,,,,,,,
Bagus dwi,3,11/18/2022 19:52,Seharusnya pihak developer menyediakan cara bayar cicilan langsung dari Tokopedia tidak dengan perantara,,,,,,,,,,,,,
keluarga makhfudhi,1,11/18/2022 19:52,Saya kecewa sama toped,,,,,,,,,,,,,
Kari Soki,1,11/18/2022 19:26,Ongkirnya mahal amat sekarang :(,,,,,,,,,,,,,
Dhani Yuna,1,11/18/2022 19:22,ADIHHH BEGO NYA... CARI VAPE PALING SUSAH YA DISINI...,,,,,,,,,,,,,
jamal udin,5,11/18/2022 19:14,ok sih lumayan banyak promo,,,,,,,,,,,,,
Kaka Zahran,3,11/18/2022 18:54, Tokped kacau kalo penarikan dana butuh waktu yg rada menunggu ,, coba di evaluasi daaa ,,,,,,,,,,,
Rian Saputra,5,11/18/2022 18:28,mantab,,,,,,,,,,,,,
Calvyn Chandra,5,11/18/2022 18:24,sejauh ini masih aman,,,,,,,,,,,,,
Sahabat Tani Porang,5,11/18/2022 18:07,Aplikasi semakin bagus.tingkatkan terus pelayanan nya.terimakasih,,,,,,,,,,,,,
Rifqi Fachrosi,5,11/18/2022 17:57,Kenapa pembayaran lewat bri dalam perbaikan muluu,,,,,,,,,,,,,
Welly Stovia,1,11/18/2022 17:56,Tumbuh semakin buruk,,,,,,,,,,,,,
Abdullah Jewi99,5,11/18/2022 17:41,Oke bos,,,,,,,,,,,,,
Andhita Imasari,2,11/18/2022 17:39, Dl jd andalan krn di tgl tertentu blj 10rb aj dh bsa free ongkir, trs msh oke lah ganti jd minim blanja 20rb bru freeong, eh makin ksini ongkir mkin mahal .. Dah ktambahan biaya transaksi... Eh trnyata makin kesini lagi...Vcr cashback/diskon ngga bisa d pake sm bebas ongkir pula. Jd gmna dong.. Udh bnyak pengguna yg kecewa nih. Balikin kyak dl lg aja, minimal vcr casback/diskon ttp bsa dgabung sm bebas ongkir.. Sy ubah rate nya kl dh lbih Oke buat penggunanya. ,,,,,,,,,,
lee oppa,1,11/18/2022 17:32,Selamat atas bintang satunya...mari kita ke aplikasi sebelah,,,,,,,,,,,,,
ADIT X SQUARPANTS,1,11/18/2022 17:13, belum masuk, belum apa apa belum daftar juga eh udah eror ,,,,,,,,,,,,
Omi Omi,1,11/18/2022 17:08, Murah apaan, mahal banget barang-barangnya di Tokopedia 🤣🤣 ,,,,,,,,,,,,
Amir Mustafa,4,11/18/2022 16:54, Z,,a bh hu za z A ibuu U sz UU yg yy ,,,,,,,,,,,
Dwi Saputra,5,11/18/2022 16:33,Mantapp,,,,,,,,,,,,,
Sleeping dragon,1,11/18/2022 16:28,Semakin payah loe toped,,,,,,,,,,,,,
Muchammad Rizqy,4,11/18/2022 16:26, setelah di update malah nggk bisa buat transaksi, sayang sekali pelayanannya tdk semakin baik ,,,,,,,,,,,,
Aan Sopian,2,11/18/2022 16:14,Kecewa berat semenjak voucher cashback g bisa digabung ama free ongkir. Aneh bin ajaib,,,,,,,,,,,,,
ira nuriati,4,11/18/2022 16:12,baik ce tp knp skrg gratis ongkir sm casbacknya gak bs dgunakan sm2...kuponnya skrg jg sedikit...,,,,,,,,,,,,,
Si Mbah Legend,1,11/18/2022 15:51,Kalo bermasalahnya aja ga pernah solved,,,,,,,,,,,,,
Eko Supri,3,11/18/2022 15:47,Kenapa apk ini koq diperbarui trs malah jd jelek ya..?? Kl balik kehalaman sebelumnya selalu balik dr teratas trs!! Jd kl mau lihat halaman yg sebelum nya... Jd hilang!!! Capek dehh!!!,,,,,,,,,,,,,
fitri ristianingsih,4,11/18/2022 15:20, Semenjak di update jadi nglag terusss 😩😩 pdhal sblmnya baik   aja ,,,,,,,,,,,,,
viviyona apriani,1,11/18/2022 14:59,Ga enak fitur cashback ga bisa dibarengin sama gratis ongkir ky dulu..!!,,,,,,,,,,,,,
AhMaD Match,5,11/18/2022 14:55,moantap,,,,,,,,,,,,,
Hari Triadi88,4,11/18/2022 14:55,untuk saat ini bagus,,,,,,,,,,,,,
Anatoly Batuaji,1,11/18/2022 14:46, Bintangnya turun nih dulu aku kasih bintang 5, namun sekarang ini pengiriman hoax. Bilangnya same day bayar lebih mahal barang repeat order eee malah datangnya lebih lambat dari pembelian pertama. Toko bilang masalah di Tokopedia dan Tokopedia bilang Maslaah di volume padahal barang dah lama dipajang di toko tersebut dan saya repeat order.... ,,,,,,,,,,,,
faisal januar1,4,11/18/2022 14:45,Good,,,,,,,,,,,,,
Aks K,1,11/18/2022 14:43,Sering mendapat kendala saat pengiriman,,,,,,,,,,,,,
Danial Ahmed,5,11/18/2022 14:37,still da best,,,,,,,,,,,,,
Rofif Anjab,1,11/18/2022 14:30,Update baru udah gabisa cashback + gratis ongkirnya. Padahal udah berlangganan PLUS,,,,,,,,,,,,,
Agun Gunawan,5,11/18/2022 14:30,top,,,,,,,,,,,,,
TUROM BACK,2,11/18/2022 14:27, aplikasi kesayangan buat checkout banyak, 52 barang x 2, sering force close, dan gak menyimpan data, ulangi gagal lagi ulangi gagal lagi, tolong diperbaiki ,,,,,,,,
